individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
24;22;25;31;9;15;16;8;36;9;25;25;6;9;15;15;17;9;33;21;23;6;17;23;17;17;14;26;8;8;14;26;15;17;32;11;10;19;32;36;8;20;20;8;29;30;9;14;25;21;3;32;19;30;30;24;26;18;15;14;15;16;5;15;11;11;8;6;22;9;19;20;20;11;30;29;19;22;40;24;17;39;23;16;23;16;13;12;17;20;16;16;8;15;25;23;13;9;40;13
15;26;14;35;17;17;24;37;14;15;34;11;17;17;17;20;32;16;21;23;14;15;25;22;20;27;13;9;6;8;42;14;15;18;8;7;32;27;13;13;31;19;6;30;35;13;13;32;26;8;6;8;19;22;8;23;17;13;12;21;14;11;16;13;8;6;16;13;40;26;15;6;36;39;8;6;6;9;32;24;19;33;14;10;20;14;26;23;16;15;18;18;15;22;3;18;17;16;23;25
29;15;8;8;26;27;8;9;23;25;20;17;26;16;8;17;42;8;16;24;13;17;40;38;26;21;26;27;36;15;9;32;31;15;42;15;8;53;17;15;21;19;26;30;23;32;35;23;14;40;16;14;15;15;7;20;11;17;20;8;18;14;8;19;37;6;17;14;17;26;34;30;33;25;15;17;14;14;29;8;18;17;34;28;25;28;33;21;24;8;23;17;8;20;26;23;26;29;24;17
19;20;18;8;14;8;17;18;23;25;17;20;29;20;20;36;15;40;9;20;18;19;35;40;20;40;18;18;18;32;22;18;16;6;23;8;17;8;35;9;16;7;19;27;6;21;8;8;8;11;26;15;34;29;18;9;39;36;22;40;8;7;32;26;8;26;18;17;42;35;40;6;23;22;16;25;21;19;12;20;19;23;8;18;20;16;15;35;26;22;23;21;14;32;24;19;10;25;19;37
15;17;9;8;30;13;36;8;13;29;22;20;7;7;7;8;25;20;13;26;18;7;9;22;21;22;26;26;34;17;29;15;26;3;8;8;23;40;34;11;10;15;17;26;15;14;42;7;26;26;8;27;14;47;11;23;14;10;29;10;22;24;17;27;8;17;12;19;8;8;36;21;53;17;26;35;17;12;24;20;26;25;32;16;21;8;16;15;26;6;27;26;13;23;18;21;36;26;24;18
19;12;13;9;10;17;40;14;23;23;36;8;36;8;40;18;8;17;7;18;16;17;35;10;13;21;8;35;17;18;34;30;19;21;40;40;9;8;23;36;10;17;26;8;20;17;19;21;19;24;21;23;22;26;40;22;14;42;15;26;21;26;26;8;32;31;23;22;17;17;9;15;14;19;16;8;22;20;35;25;37;29;25;15;8;22;21;9;26;40;6;9;19;22;32;37;8;24;18;19
7;17;18;32;9;26;42;26;8;17;14;7;44;24;15;15;9;15;18;21;22;15;21;26;15;15;13;9;22;9;31;18;36;35;18;11;35;14;25;15;19;21;6;35;22;40;23;26;32;14;26;32;27;15;11;19;8;9;33;30;36;22;18;25;6;22;16;15;6;26;20;20;22;27;17;42;28;17;20;14;16;25;40;26;53;26;8;7;23;25;29;18;23;36;8;35;26;15;23;20
32;53;34;20;28;21;22;17;8;15;42;8;8;26;22;22;20;8;8;29;30;8;26;7;6;6;26;25;12;11;8;6;16;10;19;19;21;7;17;15;7;23;40;17;23;20;14;22;32;27;26;35;11;10;8;40;6;23;22;36;23;25;33;35;26;40;6;25;17;6;22;21;17;17;20;37;14;24;18;7;26;21;16;15;42;24;21;7;10;23;22;21;19;25;7;15;15;13;21;15
17;17;26;20;20;26;22;13;25;33;7;20;53;35;6;6;8;21;32;36;9;14;21;22;21;6;21;15;7;19;8;17;17;8;26;26;42;9;17;15;26;26;20;17;8;29;31;23;15;6;15;22;18;14;7;17;7;26;17;17;37;32;23;34;21;7;26;8;17;21;22;17;17;13;21;37;18;16;20;10;35;18;11;13;32;17;9;13;17;31;15;18;20;20;9;8;24;23;13;13
17;23;11;14;26;21;26;26;5;6;16;18;7;6;25;32;33;24;10;35;23;26;16;16;15;16;20;24;22;11;8;32;10;24;13;21;15;14;15;11;10;20;18;24;7;21;32;47;14;26;14;11;36;17;7;8;36;25;25;24;8;8;32;28;26;39;15;21;15;9;7;7;33;33;14;17;42;18;23;26;42;15;7;9;35;36;3;17;11;14;10;17;23;6;12;11;17;8;17;26
