individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
86;82;84;80;90;89;88;96;88;95;90;98;90;76;94;93;90;59;76;87;95;89;71;99;74;82;59;90;82;92;97;89;76;85;95;70;86;78;71;90;90;90;88;88;97;13;94;91;94;91;73;98;98;71;92;87;96;96;80;81;71;89;59;59;99;90;93;92;95;80;90;90;90;90;92;91;80;89;71;90;70;97;97;86;92;94;97;96;91;91;17;63;90;67;79;90;81;89;90;95
70;74;90;90;90;74;97;99;49;31;95;97;90;87;90;89;92;95;75;88;95;95;88;87;71;67;99;95;92;92;77;84;89;92;99;95;81;79;69;69;94;79;87;67;88;95;99;95;90;66;97;95;92;93;61;31;93;76;97;67;76;92;92;79;97;95;67;87;98;97;90;90;91;90;90;89;97;74;90;91;89;86;90;97;97;96;59;94;92;95;87;97;95;73;90;70;80;66;95;90
90;80;90;87;85;84;80;89;90;71;75;76;93;91;87;90;83;64;93;95;89;79;94;95;71;87;91;73;80;90;89;71;99;97;90;86;97;96;90;99;74;89;89;90;90;89;76;90;94;95;90;79;96;93;98;85;84;82;89;90;89;90;91;97;98;96;90;80;90;97;85;95;76;76;90;90;91;95;99;13;96;96;95;97;74;95;97;98;94;93;90;81;89;67;93;91;92;91;92;95
67;70;87;89;95;89;98;99;90;98;83;87;71;95;87;80;93;94;87;74;91;90;90;97;97;87;97;97;90;95;89;71;90;95;94;90;82;78;98;74;81;73;90;71;59;95;82;84;95;85;96;97;92;86;94;97;71;90;74;71;70;60;83;93;85;81;94;89;79;97;89;90;59;13;99;71;94;83;87;90;90;71;90;90;79;90;88;89;88;88;97;89;94;87;93;93;67;99;81;90
74;67;95;79;80;99;99;90;90;90;93;72;90;95;91;90;90;86;90;90;73;89;86;95;95;91;90;99;73;72;80;93;95;95;90;90;97;95;87;79;97;97;85;81;87;59;89;90;97;91;89;90;94;94;71;87;87;90;89;71;97;98;90;79;90;95;73;72;20;83;95;97;90;97;89;97;90;95;91;93;88;88;95;92;84;85;74;90;76;90;81;88;80;67;92;91;77;84;93;91
87;74;99;90;90;89;89;86;95;85;88;89;95;89;90;89;91;93;87;89;73;78;87;90;94;90;90;67;97;79;90;89;95;94;97;97;95;71;90;90;91;94;87;90;94;87;59;90;78;85;96;93;96;91;92;96;97;71;74;86;98;98;90;90;90;90;95;70;97;86;55;97;88;97;99;98;92;95;82;87;90;95;94;73;85;89;88;71;91;77;89;80;84;76;96;98;79;96;78;68
86;85;97;90;90;13;95;71;87;13;94;86;81;71;71;97;95;91;81;90;99;82;87;97;89;92;91;88;90;59;97;90;91;93;97;55;90;90;97;97;95;96;95;98;63;88;90;90;96;87;71;59;94;93;87;98;90;99;98;90;79;89;90;76;91;97;91;92;90;97;80;73;75;98;97;96;97;95;86;86;79;87;90;55;89;97;99;71;97;95;90;99;99;98;97;94;90;90;90;89
95;92;99;97;94;67;90;89;90;87;88;97;63;97;92;93;90;71;99;89;89;90;85;81;95;94;90;95;87;77;93;97;98;90;98;87;95;87;90;79;95;90;97;90;94;98;95;93;68;85;89;75;72;77;90;90;90;95;86;86;90;82;98;98;86;88;82;85;87;85;89;88;90;90;71;73;67;90;90;98;95;90;96;91;90;89;93;92;76;83;92;79;80;82;85;81;90;90;71;90
89;90;90;90;79;90;90;99;90;80;83;86;91;90;89;81;98;98;91;84;93;95;97;90;94;94;98;71;65;91;95;92;71;97;96;75;76;95;23;99;89;68;90;73;89;89;95;91;88;97;86;95;92;95;95;97;93;92;95;98;97;86;90;98;98;97;75;78;74;98;94;93;90;79;74;87;94;94;85;98;71;98;96;87;89;74;90;89;71;97;90;80;89;80;89;87;98;98;92;86
86;87;98;90;98;90;98;74;95;92;93;94;93;92;90;97;97;95;73;95;90;70;76;34;90;90;96;93;90;63;97;89;87;94;67;90;89;79;82;92;82;81;92;97;97;96;90;95;13;87;70;83;90;90;90;98;85;90;90;98;90;90;90;95;86;88;73;73;94;91;96;97;98;71;41;43;90;99;63;71;95;89;71;98;90;80;95;97;97;96;97;95;98;95;88;71;85;82;81;80
