individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
41;42;84;46;51;49;36;46;27;22;93;27;27;51;64;81;46;64;57;59;22;27;93;49;51;49;39;36;41;22;61;69;64;64;19;59;32;32;56;65;43;26;27;51;77;41;46;41;82;63;19;58;52;25;37;34;71;24;62;54;90;68;27;26;53;80;64;19;79;49;22;65;99;99;24;71;79;58;70;51;24;71;22;22;79;27;27;51;64;64;38;36;30;40;64;37;42;47;76;45
65;47;52;70;25;26;31;35;70;44;43;56;24;39;26;24;46;84;82;57;51;52;60;43;52;54;61;28;71;73;23;41;23;48;78;57;48;27;44;29;49;23;79;82;61;89;59;44;22;42;22;93;41;46;51;51;40;38;59;71;31;24;77;67;46;19;65;79;99;44;28;43;27;50;37;23;61;56;24;53;73;81;19;42;70;42;51;58;43;44;65;19;27;41;41;42;79;42;22;52
51;65;37;52;24;22;66;79;19;69;71;46;52;22;44;24;23;51;51;59;50;56;50;47;51;52;24;41;65;36;46;22;52;12;42;50;52;79;45;43;45;28;49;29;19;51;97;44;68;67;42;64;27;64;26;44;64;59;51;34;33;52;40;30;27;46;73;34;52;84;74;83;64;64;33;49;70;52;42;79;26;21;31;32;65;68;64;59;66;57;40;46;23;50;19;24;40;25;48;72
84;74;31;27;93;99;19;71;90;60;74;52;70;26;49;51;19;24;25;27;24;42;52;51;48;48;51;42;99;27;52;63;51;50;50;93;30;39;51;51;32;56;52;22;21;64;48;50;77;60;51;99;52;24;33;42;24;24;24;44;75;41;44;41;58;46;12;61;55;59;25;23;18;22;58;19;44;31;84;84;43;44;76;82;55;63;51;44;38;33;36;39;33;22;31;40;44;44;32;36
58;43;57;49;22;31;59;46;64;52;64;64;23;21;83;92;65;79;29;54;70;61;71;19;19;19;84;42;65;65;30;25;56;42;22;51;40;30;70;70;32;52;35;41;14;22;55;60;84;47;42;65;62;50;27;46;42;19;93;84;42;42;33;31;61;56;42;36;79;51;62;24;50;69;46;49;42;45;24;42;52;42;46;52;46;59;86;89;42;48;42;79;43;58;51;19;42;27;59;46
42;42;46;42;79;65;28;32;27;27;82;81;24;40;26;60;50;30;28;51;43;44;49;45;44;37;22;51;64;99;49;45;79;49;65;23;41;52;44;33;47;36;27;44;27;64;20;21;64;64;84;82;52;70;52;31;19;27;37;46;52;84;25;26;54;56;21;42;37;48;44;48;24;79;79;27;24;42;54;49;73;62;22;63;61;65;45;22;51;49;56;31;79;28;49;50;25;51;25;64
73;65;25;46;24;28;61;60;70;52;29;40;42;19;27;58;33;38;34;29;46;42;90;40;42;42;24;65;44;21;52;54;65;38;41;46;22;70;79;52;45;44;30;31;25;52;93;82;79;71;41;22;54;39;68;58;34;45;27;25;65;46;80;47;79;82;57;63;27;20;19;25;24;79;89;89;42;33;45;35;19;48;47;35;42;27;52;52;25;52;52;52;21;20;42;41;78;65;53;50
59;79;27;43;45;61;59;36;40;29;40;29;62;52;51;59;25;27;51;99;42;59;45;52;19;27;31;99;52;45;93;65;46;51;27;64;35;33;41;46;30;64;58;24;95;83;35;41;54;31;58;29;51;51;52;52;52;41;51;42;24;23;32;41;46;52;46;29;21;42;48;22;32;60;70;22;19;22;95;74;70;79;37;65;65;41;27;93;19;64;70;59;93;24;84;36;27;42;22;52
79;71;51;52;52;53;23;27;42;99;51;27;54;62;54;64;36;56;60;54;79;46;21;25;70;64;47;49;51;25;24;93;63;46;84;58;19;45;60;47;51;52;45;25;27;61;25;70;21;40;44;39;19;49;51;52;45;53;37;44;27;99;53;52;41;82;22;22;45;51;57;53;52;79;16;20;60;68;93;99;42;50;65;99;60;81;58;64;52;65;44;36;38;39;19;42;53;62;12;59
61;49;50;29;53;46;47;61;52;25;42;84;44;42;53;31;35;34;22;22;29;35;98;55;42;45;42;21;44;60;30;28;31;33;58;25;64;66;41;46;70;59;65;58;62;33;78;70;65;79;19;52;59;53;45;59;79;45;46;42;70;68;50;48;56;48;60;46;57;66;76;55;65;51;23;22;53;63;51;35;51;51;31;44;93;12;46;52;67;49;48;19;48;47;49;70;51;22;59;99
43;47;33;42;42;36;20;23;46;48;45;19;31;46;58;42;45;52;60;55;58;66;30;50;56;57;52;54;51;64;44;44;47;45;39;57;36;24;61;79;19;58;45;51;67;80;37;43;50;44;60;52;44;32;67;78;24;61;82;51;42;51;50;48;81;67;23;25;42;42;42;49;61;74;88;53;78;25;26;62;42;22;24;64;79;51;57;52;54;62;52;71;74;56;22;38;51;58;54;76
32;31;39;30;31;23;77;52;40;25;28;32;45;41;24;99;62;48;46;65;46;46;72;31;42;59;79;46;33;90;61;21;22;52;19;25;51;53;51;52;43;34;51;23;82;52;19;51;57;60;92;43;46;79;50;24;21;79;93;65;35;45;84;27;66;77;64;79;41;99;52;52;41;41;60;60;56;55;52;58;47;26;62;42;41;45;42;25;27;27;60;60;31;57;22;24;78;53;22;27
28;28;61;64;12;24;90;55;58;59;42;59;49;25;48;50;52;60;58;19;30;43;59;79;43;62;45;24;45;22;79;53;35;48;51;43;24;23;39;91;68;79;58;58;46;19;89;56;37;44;52;51;61;19;42;65;38;28;79;46;42;47;75;31;71;41;45;37;52;52;52;52;45;93;52;24;47;48;62;54;34;46;45;65;60;73;19;46;40;46;27;70;36;64;52;56;59;63;38;42
45;30;64;22;35;23;45;84;48;25;64;65;38;48;19;71;26;37;22;46;79;25;61;45;52;51;36;84;41;57;63;59;33;28;22;19;42;70;49;53;47;71;61;55;51;52;36;43;45;79;27;79;46;51;29;32;24;51;33;44;65;22;33;39;92;86;20;20;43;25;53;68;34;58;61;54;52;59;41;64;37;47;57;32;36;34;51;99;70;42;65;25;22;64;27;36;34;36;27;38
59;78;51;19;27;38;68;58;36;28;36;84;51;54;27;23;47;59;37;46;55;87;48;38;60;64;42;76;46;45;46;45;45;49;19;84;27;31;52;22;19;24;64;64;24;20;19;22;41;89;26;34;24;92;52;45;45;43;49;49;38;36;44;27;51;64;82;25;32;44;67;26;22;79;51;52;52;52;53;57;78;31;25;42;69;43;24;21;52;52;59;59;45;61;79;27;52;45;34;37
38;47;79;56;42;27;36;22;64;64;75;54;46;49;19;59;90;19;46;45;43;49;37;48;79;64;79;61;82;23;34;33;42;31;50;51;56;62;62;44;50;44;28;30;44;60;71;64;32;39;56;57;61;70;39;47;79;42;99;70;54;87;52;51;53;52;19;64;21;25;22;42;27;64;23;45;58;53;34;34;26;78;24;51;54;48;54;61;38;38;52;52;46;47;27;59;55;89;25;30
28;47;32;50;39;41;21;61;27;35;52;33;51;52;26;28;28;61;52;52;49;52;44;27;59;38;52;64;64;24;74;57;93;52;78;60;50;40;81;65;44;51;64;41;53;59;54;50;51;45;52;65;34;53;22;22;36;93;50;58;49;48;52;70;45;41;38;39;44;45;32;41;37;61;52;45;41;46;70;42;67;67;51;51;59;36;50;50;20;41;50;32;19;22;78;49;22;19;27;27
45;50;45;52;92;57;52;64;59;56;42;70;62;53;25;27;28;93;75;61;18;27;93;34;40;57;65;62;72;56;45;90;23;50;71;73;42;44;55;61;22;45;27;52;24;33;31;29;59;52;46;52;35;29;36;33;25;59;58;65;45;52;52;44;65;48;24;58;52;59;41;39;79;53;24;29;62;59;42;93;25;45;45;45;27;70;41;59;27;39;52;19;58;58;22;65;79;52;23;45
71;60;52;44;27;22;27;45;32;31;48;46;50;41;50;28;51;27;77;92;47;44;65;42;56;76;36;70;45;70;36;49;51;51;56;54;51;61;54;24;22;52;25;53;45;64;58;56;61;28;65;27;46;51;53;46;48;24;71;79;48;37;53;52;52;51;52;42;26;38;64;64;46;52;46;64;63;60;52;19;61;51;39;42;79;79;41;15;96;82;23;98;53;65;19;19;63;61;58;42
42;19;21;20;54;70;41;47;58;25;82;71;72;34;26;45;29;29;45;60;64;27;42;38;27;42;42;39;87;54;23;70;63;62;46;58;28;27;45;33;19;19;23;45;51;22;52;24;34;82;84;65;76;52;61;47;81;39;67;54;45;52;51;82;46;48;44;50;69;32;79;52;42;60;53;53;44;50;33;41;51;88;36;27;36;21;43;29;22;22;25;19;36;36;84;57;75;56;62;69
19;52;63;53;35;48;59;41;31;46;46;70;24;26;41;41;45;39;31;58;23;26;52;45;65;79;21;23;52;23;43;34;52;71;27;52;73;64;45;46;47;55;22;79;39;41;46;46;52;61;42;42;40;32;51;75;79;51;34;33;36;19;24;54;25;23;37;74;79;64;24;74;27;37;32;69;31;41;76;82;53;55;37;32;49;71;67;76;46;45;22;22;41;27;19;34;65;52;26;31
28;52;52;46;51;45;61;42;46;42;53;64;74;56;19;52;82;61;52;82;19;23;62;63;60;60;46;27;99;27;52;21;52;53;33;33;50;33;65;51;42;51;25;29;35;63;64;38;42;59;36;41;52;22;51;33;51;22;53;77;79;48;88;35;36;25;52;19;31;24;51;84;58;45;82;53;33;34;47;51;59;25;51;52;33;25;52;27;57;66;25;34;79;56;35;43;61;55;19;46
19;52;41;20;24;24;51;51;33;24;50;28;54;56;24;24;22;19;34;86;55;55;19;61;55;41;34;40;38;42;43;51;45;27;46;57;61;19;54;62;52;22;79;93;58;25;24;22;38;52;33;19;16;15;42;33;48;38;43;43;55;56;59;73;31;29;52;45;66;33;12;19;64;36;52;51;24;34;90;42;19;21;66;37;59;56;65;71;69;66;47;51;38;45;84;61;42;64;51;84
42;99;24;93;51;27;35;53;50;47;57;38;54;64;38;46;33;64;52;51;45;19;45;52;53;54;66;68;33;27;23;27;49;30;35;44;93;74;23;23;22;27;40;67;45;70;49;44;41;25;23;24;46;99;52;51;66;54;46;25;42;44;69;61;42;35;51;71;65;37;45;46;19;51;42;71;79;50;52;19;43;49;34;36;26;39;47;31;45;48;45;51;38;29;21;43;51;37;26;44
51;24;44;46;23;55;58;43;30;28;48;46;52;54;25;79;99;19;42;42;62;64;79;52;44;50;39;31;53;62;25;51;36;42;64;52;54;50;37;42;27;41;53;53;42;59;42;24;45;53;79;45;63;63;42;37;27;42;79;93;52;45;52;59;80;74;41;35;61;52;95;55;50;47;44;70;34;38;39;61;79;79;48;59;51;79;40;40;51;46;56;39;51;52;56;88;33;44;65;50
36;50;42;51;76;59;64;65;25;53;52;52;38;41;61;59;64;55;52;19;58;59;64;39;34;38;49;37;84;33;19;61;51;59;59;51;52;46;54;55;41;30;40;21;43;39;44;34;25;42;42;84;57;35;65;51;51;79;48;44;52;70;71;52;66;59;57;46;29;42;73;72;67;65;39;40;61;19;43;33;61;46;45;48;79;42;99;52;54;45;40;46;22;19;37;42;23;99;49;30
47;62;75;26;50;49;28;39;32;26;27;33;45;32;99;38;58;55;80;56;52;59;42;59;52;52;93;99;23;42;33;41;43;44;52;45;50;29;20;51;45;79;45;27;93;55;42;51;52;59;21;38;46;58;35;45;51;52;54;64;46;70;59;51;42;40;64;64;50;51;59;70;22;45;45;45;46;33;61;52;27;27;29;32;68;36;46;45;41;22;25;51;45;58;51;21;47;51;36;35
19;79;51;40;46;45;46;33;78;52;42;27;56;33;42;56;40;39;19;51;21;37;73;85;45;59;52;61;48;30;22;27;52;51;87;52;70;36;56;55;49;49;22;84;36;35;51;33;45;46;45;75;43;50;28;52;19;56;39;32;46;46;26;25;48;49;90;64;51;28;44;44;45;45;27;65;65;60;19;79;51;36;79;61;55;43;52;53;41;70;23;27;25;51;99;42;28;38;65;59
27;37;19;31;27;79;46;25;67;41;28;39;93;22;46;40;42;64;29;44;33;24;53;56;51;42;37;78;47;46;58;34;65;33;41;41;43;36;28;35;48;38;99;56;37;27;50;42;33;36;25;52;64;70;64;37;53;98;53;43;45;90;67;48;52;70;27;52;39;49;39;48;93;45;50;47;22;93;75;27;90;38;36;50;59;99;54;53;42;61;53;43;41;31;69;20;73;79;52;52
19;25;69;62;23;79;48;52;61;69;40;48;38;93;64;24;46;47;46;53;34;64;33;54;19;24;56;69;64;45;64;25;45;44;64;65;53;52;50;62;52;48;64;38;36;38;63;46;50;46;33;52;46;51;21;50;42;19;65;72;61;71;84;19;64;52;31;29;45;36;29;43;64;58;46;56;55;52;51;79;20;21;49;40;28;49;37;52;46;59;64;51;49;42;22;53;90;46;45;45
42;37;48;62;58;27;33;35;36;38;45;46;42;52;64;25;27;58;54;56;39;52;19;23;22;37;70;47;62;47;19;52;23;59;61;62;52;44;61;39;43;45;77;72;62;84;29;54;19;24;99;24;49;43;77;74;23;27;44;68;61;37;56;54;25;27;43;46;45;52;27;22;48;25;52;35;41;23;64;40;74;52;91;47;42;22;56;53;99;52;39;47;64;52;29;48;37;31;27;52
65;65;74;19;62;44;39;49;42;40;31;58;19;93;42;38;44;30;46;61;47;46;24;51;53;33;28;35;52;42;36;44;50;44;79;61;79;45;28;82;27;79;70;22;79;52;90;65;19;19;19;19;38;27;35;48;61;52;52;55;55;22;65;70;79;52;52;27;36;52;43;61;44;43;21;22;46;45;46;31;57;52;65;58;79;53;53;63;44;44;72;34;79;45;61;41;31;36;24;19
65;41;52;19;90;19;54;23;84;36;46;19;22;45;42;36;29;32;48;65;64;58;39;65;45;23;58;38;27;23;52;51;33;36;78;38;54;43;70;41;45;56;56;40;45;59;52;22;48;46;58;93;39;32;50;44;34;37;51;46;27;82;73;91;99;51;52;52;50;56;42;64;19;42;41;41;36;51;43;31;68;33;65;42;42;51;53;42;51;90;55;22;53;36;34;45;27;27;52;59
56;53;58;58;51;50;79;99;51;47;46;25;44;46;60;54;60;47;52;25;52;53;31;40;64;45;33;58;54;57;51;37;51;42;51;36;37;42;41;42;54;53;22;39;79;24;53;54;67;58;45;36;41;37;79;21;46;46;67;48;33;71;21;42;45;52;19;51;52;90;71;58;79;55;44;27;93;93;36;64;19;33;49;48;51;58;51;44;42;44;61;53;49;46;22;52;45;79;37;51
61;51;36;27;27;42;32;20;53;52;52;57;19;19;79;51;19;52;53;71;22;79;49;78;31;27;33;79;25;99;79;22;50;41;65;51;45;93;41;45;49;44;65;52;33;35;25;53;22;19;46;48;58;22;42;43;45;45;22;19;51;44;42;71;52;27;52;52;53;45;84;52;19;19;52;36;49;51;70;23;36;20;53;69;33;21;59;43;51;34;61;42;24;33;93;12;45;49;67;67
42;64;22;26;84;59;22;24;52;42;82;44;63;64;55;55;34;57;21;52;24;57;37;79;61;19;54;48;58;42;51;52;19;22;52;37;45;99;64;22;73;58;48;53;99;46;84;70;52;52;34;22;58;22;43;69;51;47;42;40;58;59;72;60;48;50;62;61;34;51;52;42;38;43;47;45;80;50;82;76;48;51;52;59;42;64;52;52;33;45;97;54;41;44;99;59;22;51;47;49
62;48;46;59;52;99;52;46;27;51;35;28;46;43;38;27;31;82;45;58;37;25;41;37;53;46;43;37;45;44;78;47;55;55;27;27;33;52;41;44;76;50;74;68;79;64;78;59;34;37;36;38;33;59;51;19;42;19;51;64;34;27;42;45;51;27;52;52;45;79;37;33;40;38;42;40;27;52;52;70;46;19;57;47;38;27;55;52;51;65;79;53;51;82;51;59;51;52;58;19
43;70;61;52;61;56;27;48;51;42;46;45;50;47;59;52;44;43;27;45;52;52;36;32;27;42;32;38;61;79;55;80;90;51;35;26;55;37;64;99;36;36;19;34;54;56;79;45;30;42;45;43;19;90;27;52;41;49;19;40;93;19;42;42;42;36;39;49;58;65;50;48;71;78;79;19;44;45;61;63;42;33;70;52;50;38;30;68;19;22;46;42;45;42;72;65;33;46;35;37
52;51;27;47;25;27;59;63;48;48;23;42;39;30;46;19;42;45;52;61;51;53;27;79;55;74;33;24;52;79;20;33;57;74;19;51;61;19;33;36;50;35;61;65;37;26;43;42;93;25;19;52;48;27;21;39;43;50;52;33;28;44;68;54;51;45;42;19;42;33;40;22;64;79;53;52;36;45;90;38;40;27;52;79;19;93;51;49;42;32;49;84;50;59;19;34;59;58;52;90
19;34;64;40;44;31;65;55;70;23;34;41;37;19;70;61;36;33;52;41;34;36;64;79;79;56;79;34;42;42;45;45;51;46;46;52;49;27;99;42;58;46;49;47;33;23;45;52;53;46;88;70;78;65;45;36;19;79;19;51;21;38;44;47;44;35;54;53;64;26;46;48;42;42;58;70;19;57;28;43;52;45;46;29;37;52;40;56;51;65;53;31;79;53;24;46;53;78;19;53
53;58;57;55;95;55;51;46;42;22;33;38;90;61;33;46;79;46;51;47;52;48;61;45;61;63;53;46;51;24;19;19;28;52;46;46;52;57;79;79;26;23;48;49;42;51;40;37;66;98;45;38;51;25;74;47;41;27;59;25;53;25;53;36;48;46;46;25;25;45;59;42;58;67;32;20;36;37;66;71;96;96;43;42;52;51;45;42;45;58;35;50;42;79;33;45;42;22;32;23
51;46;53;68;57;47;31;34;40;33;43;52;34;59;52;31;27;64;46;55;26;38;46;48;58;79;54;58;65;52;42;29;61;45;57;42;46;52;99;58;52;57;31;37;46;51;89;88;19;51;44;45;42;99;81;70;65;22;59;45;42;45;65;61;51;19;37;42;60;54;36;55;53;30;43;34;40;34;49;31;52;67;46;51;71;55;52;51;45;51;45;64;45;46;52;93;27;23;27;58
70;52;36;27;51;42;24;31;65;57;51;73;28;55;47;51;25;56;38;51;27;51;52;52;99;79;48;49;55;25;58;42;37;42;64;54;37;36;61;36;46;48;51;46;56;54;45;45;52;64;40;42;41;45;23;61;40;27;53;31;42;79;45;61;44;30;52;42;23;61;79;36;24;51;29;43;22;19;29;69;36;51;64;21;26;40;51;93;43;28;58;52;42;53;19;33;33;65;39;30
26;45;19;57;65;37;23;44;39;27;29;55;71;87;23;26;45;44;43;31;22;22;22;30;52;52;42;51;33;38;29;31;59;51;51;45;51;22;49;56;52;23;30;37;50;47;22;48;45;52;79;46;61;25;45;46;28;33;33;30;38;42;62;51;24;25;47;31;22;37;27;27;50;37;74;59;64;82;44;26;49;52;46;48;32;54;65;52;19;36;70;51;79;23;45;46;89;45;27;64
45;40;58;79;23;27;27;57;42;43;52;79;42;22;50;43;68;72;70;70;22;36;33;44;42;20;22;42;36;79;55;61;48;51;65;50;52;59;48;22;42;19;57;53;61;57;84;64;43;44;45;45;65;59;27;31;59;59;57;40;44;43;36;40;68;56;36;53;82;70;58;58;48;27;49;22;52;45;64;27;45;70;27;33;30;52;45;51;52;52;79;52;22;46;45;53;59;70;45;43
25;42;43;57;41;41;25;22;51;52;45;45;51;38;50;48;19;22;43;27;25;37;51;45;19;52;37;19;59;54;58;52;33;45;24;46;41;82;28;63;45;52;57;74;33;19;45;52;67;76;88;47;46;78;52;64;56;46;48;46;71;42;41;36;75;49;44;37;27;37;41;44;42;53;50;35;69;74;53;49;40;45;32;32;70;37;57;44;46;27;46;50;52;61;50;56;33;70;79;52
52;52;53;52;53;45;46;34;22;64;55;54;52;55;45;45;42;51;19;40;27;23;82;70;58;74;63;52;45;41;19;43;38;51;63;55;45;45;40;79;42;27;29;32;58;52;61;45;47;59;37;48;19;37;42;36;75;61;43;24;79;44;22;30;49;25;41;48;42;42;45;46;50;30;29;62;46;42;39;43;51;49;25;35;37;39;55;56;41;72;40;33;45;45;59;34;42;36;52;58
34;26;25;69;86;91;38;43;42;52;52;45;25;52;29;43;25;39;61;58;65;57;36;48;35;45;37;24;49;50;27;40;62;82;45;45;40;32;42;31;52;79;45;79;52;52;60;61;53;48;37;36;52;29;36;34;22;34;42;52;54;80;39;44;46;33;40;38;45;52;68;33;42;33;52;44;33;43;19;45;45;19;51;14;40;48;47;46;24;51;79;19;70;62;19;29;64;27;46;52
45;45;31;40;23;27;24;20;51;93;51;34;45;25;27;30;42;44;42;52;22;62;21;55;23;39;88;84;65;33;45;52;39;36;22;93;37;40;47;69;48;47;60;33;34;52;59;52;27;33;74;45;36;33;51;36;44;19;41;50;37;52;54;39;79;79;93;22;38;36;53;43;61;91;46;51;25;51;22;79;66;94;37;52;21;77;52;45;45;53;46;64;29;27;56;54;61;52;46;70
51;21;56;42;30;26;46;33;33;42;99;37;25;45;38;53;58;25;50;36;45;52;34;31;45;22;41;33;35;51;61;79;25;52;58;59;38;46;54;32;23;45;38;42;30;56;64;33;52;52;58;44;31;49;78;57;75;56;70;27;51;52;25;42;95;61;27;27;61;42;50;54;51;46;52;19;42;42;56;77;61;22;39;26;38;64;44;22;43;33;35;21;35;31;28;61;46;50;42;29
52;19;51;51;51;44;79;65;40;46;64;70;48;27;27;19;59;25;52;65;52;58;51;53;36;52;45;49;30;42;37;52;43;41;24;43;32;30;45;61;52;45;65;78;45;53;64;53;88;47;51;27;93;42;93;45;44;44;64;24;40;50;55;57;69;73;41;38;36;61;27;46;64;99;45;52;53;68;31;64;51;23;19;25;25;52;24;63;42;42;51;51;51;37;53;48;29;45;45;52
51;52;62;76;36;23;42;43;23;38;35;25;45;42;48;67;93;61;61;38;41;33;80;83;79;30;79;37;59;79;51;22;82;81;49;41;38;36;50;35;30;29;61;51;58;38;41;38;34;42;41;27;79;21;49;50;34;29;52;33;36;79;55;56;64;53;52;79;47;57;55;55;64;65;45;33;40;39;79;42;52;82;41;31;46;45;29;39;43;33;45;19;52;58;42;64;50;40;79;25
51;36;44;46;52;33;46;46;19;79;63;44;50;46;51;46;61;45;40;27;35;38;99;52;42;45;58;65;45;52;53;49;54;64;52;42;42;45;45;99;52;52;61;37;25;29;51;65;19;46;52;40;45;48;37;57;36;28;59;45;53;37;33;35;27;27;74;93;40;43;27;52;59;33;52;59;52;52;23;48;43;39;52;33;51;19;37;51;65;33;21;79;45;43;59;27;45;24;53;52
45;34;48;59;46;45;48;61;38;19;58;59;49;40;82;42;37;52;41;39;42;45;54;43;52;61;46;32;45;51;35;43;61;62;55;44;25;29;65;27;84;79;48;51;53;47;46;45;25;46;55;56;33;19;27;19;51;56;52;61;44;52;53;58;59;46;37;37;59;27;52;52;52;37;55;84;55;54;79;52;55;61;53;35;29;33;44;50;52;52;65;64;36;43;44;52;79;61;42;36
46;38;59;46;36;33;42;37;22;36;34;36;58;57;57;40;64;34;38;79;25;51;52;52;35;19;63;53;35;23;59;59;37;38;22;49;53;53;65;64;47;43;59;74;33;45;61;64;43;52;19;52;57;56;59;64;42;52;37;38;28;32;64;35;51;52;51;42;19;36;36;44;38;38;46;34;64;42;41;39;27;79;37;35;48;22;41;24;54;56;79;23;52;25;62;60;33;45;76;42
65;75;70;19;38;61;23;59;59;79;39;44;45;45;27;38;70;70;48;46;45;49;52;43;28;53;43;34;52;52;79;57;63;52;27;21;52;46;47;41;52;51;45;45;45;51;38;53;29;33;34;82;42;37;42;19;38;37;52;57;79;27;96;40;29;32;64;45;58;90;52;52;54;30;19;42;37;58;62;62;39;42;70;59;29;70;76;40;23;19;38;59;45;64;25;27;36;42;57;52
46;45;41;44;64;30;56;54;45;45;40;50;79;58;43;50;64;64;39;45;52;37;42;37;41;26;27;59;26;45;73;40;52;35;52;52;37;58;88;50;62;54;59;36;29;28;65;58;56;53;42;42;59;61;45;43;47;43;62;55;39;41;59;52;60;60;28;27;42;45;54;61;50;40;42;46;29;57;46;45;49;47;37;22;44;42;56;54;45;42;53;62;52;57;43;79;61;53;79;79
